ds,yhat,yhat_lower,yhat_upper
2016-11-24,171.69876322704076,152.523544896961,190.25516559172755
2016-11-25,172.7381237260862,155.5588925128467,191.26078398926458
2016-11-26,172.32631291451614,152.1131251070487,191.52327794587305
2016-11-27,172.70786284529075,154.64226762542916,193.12980539009263
2016-11-28,172.15975749704083,153.04816846392708,190.0262984348565
2016-11-29,170.12447552737538,153.04844150835382,188.83389620865756
2016-11-30,170.437889595079,152.12337400729555,189.12953440731164
2016-12-01,170.99402161743333,149.7703277694303,189.8206858833761
2016-12-02,172.19656821364856,154.33432354092272,189.51206603186668
2016-12-03,171.9459084638613,152.40119154174255,191.0974082182695
2016-12-04,172.4823245699904,153.8258248760997,189.7680632431492
2016-12-05,172.0785683356016,154.08231198764628,191.18829768148126
2016-12-06,170.17321278229863,150.72449569495498,187.67703065924206
2016-12-07,170.59878394228323,151.69470401591323,189.51881275815842
2016-12-08,171.24623625786558,152.33171481483967,190.27147416672432
2016-12-09,172.5168829040546,153.85653915179688,192.56694214982656
2016-12-10,172.30929363315218,154.13146642723623,190.83890149826374
2016-12-11,172.8628276605138,153.6461242671596,191.77975362471753
2016-12-12,172.4499304313325,154.5741605761266,192.40165192707917
2016-12-13,170.509692863204,150.7846043738817,189.34896203284168
2016-12-14,170.87609780387083,151.98428444028454,191.22670984081134
2016-12-15,171.44208430151926,153.52570616581704,189.7985866985933
2016-12-16,172.61174163953552,154.31021580118625,190.17206897732092
2016-12-17,172.28695014117568,152.54346728060398,189.68638132319833
2016-12-18,172.71107739094015,153.55269910106423,191.25235390632199
2016-12-19,172.16085896482923,153.81286953265524,190.31470521751862
2016-12-20,170.080025887698,152.01501804540655,189.48688297159552
2016-12-21,170.30753747850366,152.48970819246372,187.71282441508512
2016-12-22,170.74112132875393,150.9816106775559,187.97343253727388
2016-12-23,171.78963661378654,152.73604079474666,190.01495525109345
2016-12-24,171.3593852793214,152.57020768285543,191.00379971415245
2016-12-25,171.69792342520793,152.4497662780051,190.01586339651152
2016-12-26,171.08550410945512,151.60585924684483,190.09484359182036
2016-12-27,168.96877855599342,150.41462139421805,188.53023231175922
2016-12-28,169.18904870660506,149.6303435256299,186.46284446817833
2016-12-29,169.645343559871,151.13567646739446,189.31760828367308
2016-12-30,170.74703848482176,153.988348150088,189.4734851767537
2016-12-31,170.39994754176556,150.66807279543207,188.57761078535404
2017-01-01,170.85038201971713,153.60691594975472,190.41767804105163
2017-01-02,170.37630507721224,151.74039529629525,188.33189285555275
2017-01-03,168.42127023130257,150.06660956794698,187.97611154914958
2017-01-04,168.8228663213674,149.04266594459173,186.22365381511167
2017-01-05,169.47550730050867,151.65459068400156,186.15600671542762
2017-01-06,170.783483908588,151.33325165392876,189.3160257253922
2017-01-07,170.6470076103401,151.63559107356343,187.71475737935685
2017-01-08,171.30667582202634,152.45028637511047,189.04081138036028
2017-01-09,171.0344821572694,152.5098444343176,189.8915238766587
2017-01-10,169.26811564823052,151.55783836923337,188.09930662892722
2017-01-11,169.83969745477944,151.15511467990964,189.22799166762482
2017-01-12,170.63835585053508,152.74851997571227,188.99920796498228
2017-01-13,172.06375189252626,153.2770716582437,191.34386857355545
2017-01-14,172.01208474633134,152.94708459901494,189.76778742544056
2017-01-15,172.72094063776544,153.51507623032055,191.14504026645375
2017-01-16,172.46010307038057,154.0012418917656,191.0544667350782
2017-01-17,170.6661255274077,151.90839038017057,190.06247064814917
2017-01-18,171.17124292838187,153.64213863788223,189.55582685444136
2017-01-19,171.8655879777214,153.19170031305313,191.17455354433918
2017-01-20,173.15102378620333,155.18162831746315,193.68364764142228
2017-01-21,172.92692472298305,153.31424282406337,189.9392390099004
2017-01-22,173.43520942239584,155.48167412478176,192.6747916896142
2017-01-23,172.95074298075082,153.19443752361352,192.92597566671492
2017-01-24,170.9159726426531,152.3434851576513,190.55269261962587
2017-01-25,171.169806993411,152.25964375449934,190.12433250767594
2017-01-26,171.60927613200354,154.37806982791346,189.3670432497747
2017-01-27,172.64348899797537,153.82864429537094,190.70972712486173
2017-01-28,172.17902827364938,154.45398019569603,190.82972549782528
2017-01-29,172.4650317151303,153.57793588146993,190.74333744922436
2017-01-30,171.78308066718537,153.1903683153995,190.92625144824112
2017-01-31,169.5818266815581,150.7279035574513,187.91005429088267
2017-02-01,169.70580264188504,150.53341270375861,187.52940104082316
2017-02-02,170.05652886089948,151.88394580893495,189.68348084749746
2017-02-03,171.04663572018163,153.31816501602427,189.38792016887368
2017-02-04,170.58495126043115,151.1882159171752,188.28593365260008
2017-02-05,170.92174594285993,152.34800065564664,189.95472096565766
2017-02-06,170.33825643828834,150.66956690517773,190.54889673765314
2017-02-07,168.281482366693,149.04350232449312,187.21823471243158
2017-02-08,168.59313424987252,150.3591983398081,186.29893228173032
2017-02-09,169.17041081078006,151.18776286298623,188.09994578503074
2017-02-10,170.42052660584653,151.49256579074103,190.5129681220132
2017-02-11,170.24573990567387,153.64671486600778,188.74467566782158
2017-02-12,170.8890096092653,150.95480022497406,189.0141258503878
2017-02-13,170.6233972106278,152.09297732396084,189.06378445562007
2017-02-14,168.8872638608085,150.2800938968593,187.47603926376405
2017-02-15,169.51356601457698,150.13273432504113,189.30533204297802
2017-02-16,170.3904892695601,151.9287161566084,189.34942530064495
2017-02-17,171.91653522558101,153.20382246134508,189.5107654255445
2017-02-18,171.98560799498455,154.4423269203251,190.36123811482787
2017-02-19,172.83316184949317,155.225091634968,192.28919708471838
2017-02-20,172.7255173679689,154.5585667475444,191.39046870030086
2017-02-21,171.0954505720419,151.66139250293944,189.27203951914444
2017-02-22,171.77178329077753,152.38508869605303,191.87540673409498
2017-02-23,172.63977659301113,153.9689599175213,190.98976888932737
2017-02-24,174.09663793874384,156.85039999733974,193.26989701893547
2017-02-25,174.0364885651875,157.00313513842616,193.16617888117
2017-02-26,174.69678957678545,155.9561553899743,192.8105464680427
2017-02-27,174.3473307427842,155.57861580623828,192.7970075657086
2017-02-28,172.42594710286016,154.17755511613527,191.3064943655161
2017-03-01,172.7681232611981,156.13131580498006,191.0467554814048
2017-03-02,173.26685686138444,154.88692858021122,191.41602028986603
2017-03-03,174.3282954787719,155.93027593499062,191.5925473723803
2017-03-04,173.85630122137454,154.90926896236186,193.0249914238032
2017-03-05,174.098886297333,156.1178640209618,192.90237931248353
2017-03-06,173.33662769558381,154.772685028776,192.47341391285207
2017-03-07,171.0182936884047,151.47129404244083,189.00070115372196
2017-03-08,170.990279962889,151.89163345056085,189.29029801887336
2017-03-09,171.15580192901507,151.95675119907355,189.84582817866806
2017-03-10,171.93056538427948,152.57200140984472,190.33808513845776
2017-03-11,171.22688078621906,154.13426712279778,190.27147316217562
2017-03-12,171.3001110918744,152.1938363937246,189.36041744888587
2017-03-13,170.43656602865863,152.33109472950605,188.84224428470708
2017-03-14,168.08914232114336,149.21180273806692,187.05054079951185
2017-03-15,168.1067434559393,149.59759818095898,187.45181956685417
2017-03-16,168.39299712175767,149.11797965932607,185.94963857594973
2017-03-17,169.36219574866726,150.33716803248467,187.99732044778332
2017-03-18,168.92323054079816,150.9583749958095,188.0503124425774
2017-03-19,169.32634887395207,149.16660952951574,187.43814390346753
2017-03-20,168.85084505445025,150.68844702320342,187.67432867004243
2017-03-21,166.94104259368206,148.63221944131953,186.09700206456245
2017-03-22,167.43602878500488,148.153311916723,185.29882337762888
2017-03-23,168.22822258060287,149.29078861879094,186.23873562248042
2017-03-24,169.71989578298687,150.83404822867587,188.5351094172881
2017-03-25,169.80721474253812,150.92541721387644,187.8996250211918
2017-03-26,170.72756453288656,152.42530525516935,189.86779553319636
2017-03-27,170.74725566732926,152.34159249655417,190.16353014547823
2017-03-28,169.29802401686493,151.3483171547711,187.42616418781859
2017-03-29,170.20720690860782,150.42736817220847,188.6151012652628
2017-03-30,171.35623550357118,153.6871169572491,190.88353414474022
2017-03-31,173.1377556613892,155.0675213381903,192.70079417130046
2017-04-01,173.43974031720487,152.96050053837968,192.80633418098225
2017-04-02,174.49328794830546,155.8296844104139,193.6989396274082
2017-04-03,174.56019923045545,155.35963081717153,193.34382569853685
2017-04-04,173.06979844083722,154.479883228977,191.40799308952376
2017-04-05,173.8493095073181,154.4682408172992,191.09573336892933
2017-04-06,174.78199185344883,156.06805202193402,194.513415626735
2017-04-07,176.2645474577425,159.08257341536705,194.8190618288915
2017-04-08,176.19096589284774,156.66944756870697,194.28542706683595
2017-04-09,176.80044311839174,157.73985696886882,194.5655200783777
2017-04-10,176.36446721431122,158.43901303772935,195.34488393189724
2017-04-11,174.32360278130935,156.8982108215604,192.69417409090536
2017-04-12,174.51772008198975,155.96020963617835,194.05525112833251
2017-04-13,174.84344811125382,156.4133405921432,192.7761147763208
2017-04-14,175.71157071302042,157.06735791229164,194.32613542690234
2017-04-15,175.0303440106635,157.11216659089547,192.44578647504127
2017-04-16,175.05331895111584,154.97354018857885,193.66759936620636
2017-04-17,174.0657689527766,155.88514719795052,192.84558198011018
2017-04-18,171.5213240049124,153.3886798806845,189.28097289572077
2017-04-19,171.27199653267658,153.87054509728196,189.7568968410475
2017-04-20,171.22495385548825,152.0129997187392,189.15171508453747
2017-04-21,171.79996414361065,153.15777236626792,190.5548790370138
2017-04-22,170.91230421718473,152.39292445317702,189.93567195716014
2017-04-23,170.8206581103401,151.1624386696699,188.28643575435956
2017-04-24,169.81310888771432,151.36405984552738,189.13633904622702
2017-04-25,167.34388908483902,148.66991970077075,185.94297648486494
2017-04-26,167.2635075855107,147.01719703734446,185.32549814320842
2017-04-27,167.47517569298006,148.24144248851812,184.5262767793457
2017-04-28,168.3926586108797,150.024095576165,187.83317486710638
2017-04-29,167.92314173306528,149.4927313247356,186.52533382427995
2017-04-30,168.31557645608333,150.97786911557526,187.00897590961654
2017-05-01,167.84660110068427,149.18598608647287,186.1697488569993
2017-05-02,165.9577571174757,146.98892410234401,184.0448116358496
2017-05-03,166.48604208549992,148.1386246898306,184.62805314192926
2017-05-04,167.3202820311253,148.76579574090366,186.7804367597301
2017-05-05,168.85964128974817,149.98248048054703,187.76702899752624
2017-05-06,168.99665410089568,151.71413421175677,186.5732004807125
2017-05-07,169.96617337766926,151.38767459471813,188.36377004944757
2017-05-08,170.0313215980324,150.9466065385025,188.8579194917311
2017-05-09,168.62121647585147,151.02169079217927,188.65624536166933
2017-05-10,169.56193576597855,151.15281659189313,188.76126965241585
2017-05-11,170.7327641362569,152.47598131818208,189.23587899212697
2017-05-12,172.525234431227,152.7542123518367,189.46976565145786
2017-05-13,172.82614580361042,154.85695239859422,191.71671687190718
2017-05-14,173.8668896747676,154.60152857002527,192.13498202164843
2017-05-15,173.9091637927723,155.03033107635315,192.29605551961674
2017-05-16,172.38290649358964,153.38944153160799,190.66077761329862
2017-05-17,173.11734614723366,153.9133128909851,191.16726373507666
2017-05-18,173.99677751914643,156.1553071318802,191.54455700413112
2017-05-19,175.4197802541561,156.60603576970328,193.34372114869257
2017-05-20,175.28186918218498,157.114782460039,194.6839556778617
2017-05-21,175.82485179028833,157.2544388491493,194.91774807360545
2017-05-22,175.3219770105029,156.39264581253906,194.8815732107794
2017-05-23,173.21577491436895,154.932117195858,191.39841103695028
2017-05-24,173.34892023659094,155.84623719646743,191.0892112792694
2017-05-25,173.61930666211808,154.91561032875683,191.3931155750315
2017-05-26,174.43925531013403,155.58688020283248,191.62823041342168
2017-05-27,173.71765849157455,156.14072100766288,192.9034199462793
2017-05-28,173.7092813389067,155.8922987888476,193.29306683205434
2017-05-29,172.69931086653378,153.62976681849767,190.99409557798697
2017-05-30,170.1411196999695,150.00284690882205,188.1904880331907
2017-05-31,169.887014145898,152.8290325845121,189.10451006039415
2017-06-01,169.84272624569144,151.7093644192448,189.1898158171022
2017-06-02,170.4267777539689,151.10894664680418,188.95827398850943
2017-06-03,169.5523236692424,150.6433099310132,189.16574140591462
2017-06-04,169.4766393745074,151.22413014086473,187.83765903279493
2017-06-05,168.48533975701562,148.9106437901635,187.04733317411092
2017-06-06,166.03035797508514,148.34040250163687,183.80745904305678
2017-06-07,165.9608826542728,146.44291767468,184.494390082436
2017-06-08,166.17757800781663,147.11197310399666,184.2489398102024
2017-06-09,167.0924114671252,148.68127057730396,186.73155842861055
2017-06-10,166.61049533302364,149.17392204145568,183.89629524180262
2017-06-11,166.9800406920199,146.84444616838954,186.47064073855356
2017-06-12,166.47650408191961,148.78330212685606,184.70688176749113
2017-06-13,164.54100905067196,145.50274957708157,183.64729961647376
2017-06-14,165.01166543069994,145.89211454388737,184.2991409514345
2017-06-15,165.77767160619172,147.1251389647344,183.65099548505043
2017-06-16,167.23971802053393,149.5970189270923,185.26736580738245
2017-06-17,167.29189547958254,148.76408558811647,185.1884516727545
2017-06-18,168.17214001171126,149.14108592753,185.94595086190006
2017-06-19,168.14628737643923,149.44780708476193,187.2519263481092
2017-06-20,166.64687545799282,147.37258227819393,184.33333500323536
2017-06-21,167.50474407958902,149.4826241319242,186.82702783618856
2017-06-22,168.60288193391207,150.35683220208,187.69034895848898
2017-06-23,170.33723701786747,152.61466474399913,188.61395441936452
2017-06-24,170.598496356517,151.9947174617217,191.08229210241163
2017-06-25,171.62280602786763,153.20213365927475,191.017776110081
2017-06-26,171.67550330508496,152.3685020917474,190.30181069988149
2017-06-27,170.1900615723524,150.851278622105,187.83343276687486
2017-06-28,170.9997306255072,151.213274962312,190.84996596385662
2017-06-29,171.99089269589652,152.77005683445543,191.64934029088096
2017-06-30,173.5640546493171,153.85350440546748,191.5016965130991
2017-07-01,173.61528984345156,154.74892917418495,190.97553994485983
2017-07-02,174.38704478540683,155.55124037127013,191.7532950186018
2017-07-03,174.15138530379008,155.98033667526082,192.6233037495546
2017-07-04,172.34894868365004,152.5040594066168,190.54418371597555
2017-07-05,172.82051995356588,154.3290054847229,193.19233296467925
2017-07-06,173.4598248951489,156.4306999280726,193.29218366568983
2017-07-07,174.67466494946703,155.95513587646204,193.76226804635758
2017-07-08,174.36801493994832,156.09323105407356,194.27717409556328
2017-07-09,174.78894173547127,156.43957730713996,193.02604807425882
2017-07-10,174.21541949130045,155.62673729466562,192.7110668925301
2017-07-11,172.093370988171,152.9422753798929,190.74929548610442
2017-07-12,172.26828547076144,155.13691533674836,190.00981750155216
2017-07-13,172.6375738911438,152.69258235511367,191.00628671416752
2017-07-14,173.61198715484366,154.86478084949516,192.34307044890173
2017-07-15,173.09652115794407,153.03193689331013,192.4285842788216
2017-07-16,173.34160502555542,154.95185910804102,191.598515557437
2017-07-17,172.62564442732094,153.83248338753185,190.28498534470327
2017-07-18,170.39430802256192,150.7566458555137,188.93169242224232
2017-07-19,170.49233538020778,150.42123436747644,190.10577525724037
2017-07-20,170.81559173336177,153.13577521658195,189.0565660389399
2017-07-21,171.77289219501188,152.3316729413443,191.37213943047252
2017-07-22,171.2668192683994,152.64520639504687,190.22173072043253
2017-07-23,171.54526615848553,151.8214727691933,190.57167399097045
2017-07-24,170.88377248496613,151.05917760447653,188.21370737666945
2017-07-25,168.72509816635596,150.1830635551968,188.33224273959198
2017-07-26,168.91124164766518,150.56219749185468,188.0800987266467
2017-07-27,169.33519284595437,150.29151796051246,189.18338596669955
2017-07-28,170.4031416664506,151.43175669288038,189.49255420794478
2017-07-29,170.01516774205356,151.0931892263505,187.94760857930743
2017-07-30,170.41708227614637,151.97486568606314,188.84680358299414
2017-07-31,169.88248600559834,150.9932626413468,188.65825451401042
2017-08-01,167.85254977887985,149.66773401975948,186.24783901566335
2017-08-02,168.16815496842275,149.00881988903888,187.02556099750714
2017-08-03,168.72125242857132,149.71578289506274,188.72273126067887
2017-08-04,169.91736239377383,150.09520167491743,188.21409155963005
2017-08-05,169.65604599385233,149.31099751694023,187.85421187857102
2017-08-06,170.18296063368058,151.16081912655858,188.69830854596492
2017-08-07,169.77156336437193,149.90317346076498,188.48679694530367
2017-08-08,167.86303178225222,148.41736765049893,185.91967374477682
2017-08-09,168.2984725960322,150.11450459703602,187.02493977599622
2017-08-10,168.96984629617558,151.44501098710512,187.00147386468066
2017-08-11,170.28273272887182,152.02874832057802,187.24747891496105
2017-08-12,170.13657360830896,152.55905731982463,188.32076540308913
2017-08-13,170.77694538598692,154.01595773561695,188.78263863855923
2017-08-14,170.47692601121855,153.9288393352265,190.44276165940198
2017-08-15,168.67718698714086,150.59656878923894,187.1468008824644
2017-08-16,169.21831219284482,151.09685805801055,187.2299492938122
2017-08-17,169.99133968291514,151.99522151196857,188.91163639712914
2017-08-18,171.4008514505288,152.32826934838596,189.29339171872294
2017-08-19,171.34505012306724,152.33648767193617,189.1907462028265
2017-08-20,172.0683146488068,153.52000572937072,191.53400245463874
2017-08-21,171.84229536261665,154.5310303159888,189.34902972461535
2017-08-22,170.10623921617113,150.94553877432472,189.60717137587073
2017-08-23,170.69947563631357,153.48953381964023,189.10346978737851
2017-08-24,171.51162489069728,153.8231427696442,190.39789064372079
2017-08-25,172.94605231626335,153.21446654171388,192.01331541350748
2017-08-26,172.89980885361783,154.93251373251678,191.1176122337411
2017-08-27,173.61648752163964,155.7806658679129,193.01381439920976
2017-08-28,173.3670524380749,153.99242307641563,192.1362568223891
2017-08-29,171.59039035994272,153.08448070530284,190.76105095106234
2017-08-30,172.12594445202242,153.03868589559664,190.28293338202485
2017-08-31,172.86355851140422,152.93662458556977,191.6272806174533
2017-09-01,174.2072544553441,155.22246650370144,192.70072487318163
2017-09-02,174.0549864311821,155.0954554952712,193.2129591518842
2017-09-03,174.6517405062911,156.20460453578488,192.7448992771331
2017-09-04,174.27003475235819,155.00880704459493,192.54187108637393
2017-09-05,172.35063105013103,153.4320673791255,190.87892214490452
2017-09-06,172.73524982833106,153.10198098272977,191.81223674222258
2017-09-07,173.31598459414232,155.0688998508453,190.92212724298568
2017-09-08,174.49934073604962,155.5444988278582,194.06844760430442
2017-09-09,174.18574696200884,155.00865874269408,193.49832974133912
2017-09-10,174.62284953928005,157.0153511091882,194.11270817864542
2017-09-11,174.08564397783442,155.39585360234076,193.95183564239244
2017-09-12,172.0173181356104,153.93891536270385,189.50640426270667
2017-09-13,172.2620304039054,153.11316165554416,191.65278919767863
2017-09-14,172.71388900851846,154.58641991234788,191.09410155952062
2017-09-15,173.78125872373963,153.6536900421868,191.23657963581098
2017-09-16,173.36604810039574,155.09175348492647,192.87320228218422
2017-09-17,173.7172279200099,153.69703838789735,191.29933993167418
2017-09-18,173.11063430971208,154.59238253676403,191.47794932548138
2017-09-19,170.98999177850342,151.99703431153895,189.2620166842839
2017-09-20,171.19981062168503,152.24985969326625,190.42410398784543
2017-09-21,171.63399202205701,152.14636162786337,189.9706177849547
2017-09-22,172.70046691265816,154.7779756436395,190.69644526887097
2017-09-23,172.30032429838545,152.56047963056974,191.34423766870535
2017-09-24,172.68161813223657,154.54335493566214,191.63184442798087
2017-09-25,172.11890286478854,153.9969692510913,190.97806997271448
2017-09-26,170.05449222635036,151.85223617353924,188.68601547710014
2017-09-27,170.33152468521394,151.30727913363123,188.49824571263412
2017-09-28,170.84223466442052,152.2778778582135,189.1224296538945
2017-09-29,171.99295411368578,152.5351005936955,190.86076716498573
2017-09-30,171.68310183952903,153.11644299998554,191.25099731974387
2017-10-01,172.15928755636241,153.23471295028006,191.19687021071388
2017-10-02,171.69457733572256,153.42479292093347,189.90387555312316
2017-10-03,169.72997457994776,152.22471215535964,189.43985714428428
2017-10-04,170.10762961246945,151.28632432711981,188.42158868217086
2017-10-05,170.71874373311354,152.3121822336087,188.90787433984977
2017-10-06,171.96889220384298,152.7197286271284,190.46216079303903
2017-10-07,171.7568268884277,154.26829523540377,191.28798342180008
2017-10-08,172.32882521209982,154.290352976025,190.56113589361632
2017-10-09,171.95763067036356,153.09621316158763,190.76693604000923
2017-10-10,170.08410066168884,150.6417083923521,189.00959206739878
2017-10-11,170.55050648114502,152.079075809525,188.53762867879172
2017-10-12,171.24802012691242,153.25856184998148,189.35419478680532
2017-10-13,172.58231416108748,154.38324558455895,190.2172441476747
2017-10-14,172.45214037712887,153.84209549625686,191.33494134533314
2017-10-15,173.10389509244564,155.49436296219898,191.19924244978446
2017-10-16,172.81021598381665,154.70195690348908,192.21647803678232
2017-10-17,171.01178867059252,152.1913703636493,189.26178049517722
2017-10-18,171.55074002408097,152.6546573543095,190.29596385700822
2017-10-19,172.31772165252227,153.54093361692327,191.21733063410028
2017-10-20,173.7178111660658,155.76043693660083,193.35156025361897
2017-10-21,173.64890119391035,154.8706619702033,192.01067165929172
2017-10-22,174.35652394261976,156.32519610255994,192.1027505076962
2017-10-23,174.11215438442645,154.7224053993988,193.25143488199222
2017-10-24,172.3552309060357,153.08838945385145,190.23645930413053
2017-10-25,172.92670050574853,153.11002025806232,191.26686618672477
2017-10-26,173.71575859343136,155.14776888663275,192.59212934609084
2017-10-27,175.12611008276815,157.06715756049195,193.52305609374653
2017-10-28,175.05422368200593,156.3827721070734,192.85043435137302
2017-10-29,175.744464928635,158.72203366771865,194.92371757369742
2017-10-30,175.46714716374774,157.12997565026043,194.30568953745382
2017-10-31,173.66079806265142,155.81970338232478,193.01212521241715
2017-11-01,174.16587737173973,156.0273504975917,192.71828485977275
2017-11-02,174.8711813159617,155.90828363608304,192.5534589391551
2017-11-03,176.1804586568389,158.2239160287557,195.5300292832611
2017-11-04,175.99051188287493,156.38517070904115,194.79040215940682
2017-11-05,176.54660693473787,158.79657319799486,195.40105113990188
2017-11-06,176.1202273342955,157.279497209698,194.52041818713056
2017-11-07,174.1515301442381,155.7790225020239,192.18907938818523
2017-11-08,174.48316942899342,155.53772318544438,192.57480806645793
2017-11-09,175.00628994595743,154.49537662860772,191.45191503131738
2017-11-10,176.12741653627802,156.3434124345709,195.2159915113785
2017-11-11,175.7463167514744,158.4354134822594,193.6434081375772
2017-11-12,176.11160065905452,156.67356044264517,194.8800200704709
2017-11-13,175.49809317511287,158.0362961881369,195.53376032416847
2017-11-14,173.3493989998579,155.10006840546274,191.91359986802465
2017-11-15,173.5117586279699,154.55105318803535,192.940040709706
2017-11-16,173.8795680578781,155.41166018113296,192.26868504455865
2017-11-17,174.86249054984623,157.72813769932804,193.77874346182443
2017-11-18,174.36304409315986,155.17132424137012,193.66294961147113
2017-11-19,174.63237073918805,155.59636328521728,193.16854868857374
2017-11-20,173.94722384040097,154.96015082732507,193.35433408863943
2017-11-21,171.75265662349037,152.19173399047367,189.95144202559456
2017-11-22,171.8959435276653,154.6198865657791,190.89787075125395
2017-11-23,172.27167642151701,153.6874579245244,190.82550065837768
2017-11-24,173.2891659585508,153.14388040695772,191.89078013839182
2017-11-25,172.8498363368036,153.83303037691888,191.7965502990893
2017-11-26,173.203259800001,154.9578667496613,190.47583674281276
2017-11-27,172.62386511627255,152.82198294814424,190.70908498407144
2017-11-28,170.5538639216746,151.59399351618666,188.8646906597233
2017-11-29,170.83735610908005,151.8601033364645,190.05411531381293
2017-11-30,171.36512243060045,152.85846883487721,189.1890837047895
2017-12-01,172.5424329247214,153.27846364998476,190.9640280699274
2017-12-02,172.26636046173164,154.9731142304157,191.22790403286479
2017-12-03,172.7821824399996,152.26771656172545,191.76575328106597
2017-12-04,172.35989977921975,153.468811416496,191.2690470505405
2017-12-05,170.43747457604772,150.30732568696496,189.78095983770297
2017-12-06,170.85517477333474,153.13830985461414,189.2303019897215
2017-12-07,171.50009797643398,151.40174014532445,189.87737331148938
2017-12-08,172.77439985281976,154.83897853651376,192.07240498008414
2017-12-09,172.57251653253843,154.54712171814984,191.63118926657623
2017-12-10,173.1379004950758,153.73539490258472,190.56539996263126
2017-12-11,172.73929444061358,155.48715746465314,190.9481300025669
2017-12-12,170.81420311553995,151.64428768588814,189.4623855448712
2017-12-13,171.2033804053916,152.7766844144701,189.7290063373683
2017-12-14,171.79497021029522,152.25968986818864,190.93820405880655
2017-12-15,172.99302634572118,154.19015125712733,191.4674494070401
2017-12-16,172.6945044791102,155.2304740655455,191.32640395550465
2017-12-17,173.14618590360664,155.51351011834714,191.3902937447688
2017-12-18,172.62055714771824,153.13861479272447,190.85957532778264
2017-12-19,170.55936831229647,152.60398391446614,189.49002379949212
2017-12-20,170.80812077046699,151.73245962499092,189.06903741711298
2017-12-21,171.25969340176843,151.8831047570564,189.85212738115928
2017-12-22,172.32303647075025,154.8807381455132,191.83087110735707
2017-12-23,171.89983347577808,154.11350498808798,190.01193447932815
2017-12-24,172.24153435235806,154.57103872321633,190.1813226556443
2017-12-25,171.62478623775198,154.12480734691727,190.36925222459286
2017-12-26,169.49504966681317,150.02618677108958,188.13380882795425
2017-12-27,169.70108549073476,150.3185679076825,187.7356445510948
2017-12-28,170.13809290476385,152.07379614823466,189.42180906746162
2017-12-29,171.21663131479448,153.79208462330703,189.93250179904894
2017-12-30,170.83903262321834,152.75879699659174,188.954581325875
2017-12-31,171.2566490442543,151.8245634245624,190.60211539666344
